formula,standard_ltl,model,approach,initial_response,refined_response
"LAnd(Always(Eventually(AtomicProposition(""x1""))),Always(Eventually(AtomicProposition(""x2""))))",G(F(x1)) &G(F(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x2""),Next(Until(Not(AtomicProposition(""x2"")), AtomicProposition(""x1"")))))",G(x2->X(!x2 U x1)),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),Next(AtomicProposition(""x2""))))",G (x1 -> X(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"Always(LImplies(LAnd(AtomicProposition(""x3""),AtomicProposition(""x2"")),AtomicProposition(""x1"")))",G(x3 & x2 -> x1),gemini-1.5-pro,few_shot,"LTL Formula: Globally(AtomicProposition(""x1"")) U (AtomicProposition(""x2""))
Positive trace: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"Next(Next(Next(Next(Eventually(AtomicProposition(""x1""))))))",X(X(X(X(F(x1))))),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""a""))
Positive trace: [a = TRUE, b = FALSE];[a = TRUE, b = TRUE];[a = TRUE, b = FALSE]
FALSIFYING: [a = TRUE, b = TRUE];[a = FALSE, b = TRUE];[a = TRUE, b = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))",G(x1 -> F(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",G(x1 -> X(!x1) & X(X(x1))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"LAnd(Eventually(AtomicProposition(""x1"")),Always(Not(AtomicProposition(""x2""))))",F(x1) & G(!x2),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""a""))
Positive trace: [a = TRUE];[a = TRUE];[a = TRUE]
FALSIFYING: [a = TRUE];[a = FALSE];[a = TRUE]
",
"Always(LImplies(AtomicProposition(""x1""),Next(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x2"")))))",G(x1 -> X(!x1 U x2)),gemini-1.5-pro,few_shot,"LTL Formula: LAnd(AtomicProposition(""x1""), AtomicProposition(""x2""))
Positive trace: [x1 = TRUE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE]
",
"Eventually(LImplies(AtomicProposition(""x1""),Always(AtomicProposition(""x2""))))",F(x1 -> G(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(LAnd(AtomicProposition(""a""), AtomicProposition(""b"")))
Positive trace: [a = FALSE, b = FALSE];[a = TRUE, b = TRUE]
FALSIFYING: [a = TRUE, b = FALSE];[a = FALSE, b = TRUE];[a = FALSE, b = FALSE]
",
"Eventually(LAnd(AtomicProposition(""x1""),Always(Not(AtomicProposition(""x2"")))))",F(x1 & G(!x2)),gemini-1.5-pro,few_shot,"LTL Formula: Release(AtomicProposition(""x1""), AtomicProposition(""x2""))
Positive trace: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"LImplies(Eventually(AtomicProposition(""x1"")),Always(AtomicProposition(""x2"")))",F(x1) -> G(x2),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"Always(LAnd(Not(AtomicProposition(""x1"")),Eventually(AtomicProposition(""x1""))))",G(!x1 & F(x1)),gemini-1.5-pro,few_shot,"LTL Formula: Always(Eventually(AtomicProposition(""a"")))
Positive trace: [a = TRUE, b = FALSE];[a = FALSE, b = TRUE];[a = TRUE, b = TRUE]
FALSIFYING: [a = FALSE, b = TRUE];[a = FALSE, b = TRUE];[a = FALSE, b = TRUE]
",
"LAnd(Always(LImplies(AtomicProposition(""x1""),Next(Not(AtomicProposition(""x1""))))),Always(LImplies(Not(AtomicProposition(""x1"")),Next(AtomicProposition(""x1"")))))",G(x1 -> X(!x1)) & G(!x1 -> X(x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"Always(LEquiv(Next(AtomicProposition(""x1"")),LEquiv(AtomicProposition(""x2""),Next(Not(AtomicProposition(""x2""))))))",G(X(x1) <-> (x2 <-> X(!x2))),gemini-1.5-pro,few_shot,"LTL Formula: Always(LImplies(AtomicProposition(""x1""), Next(AtomicProposition(""x2""))))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"LImplies(AtomicProposition(""x1""),LAnd(LAnd(Next(AtomicProposition(""x1"")),Next(Next(AtomicProposition(""x1"")))),Next(Next(Next(Not(AtomicProposition(""x1"")))))))",x1 -> (X(x1) & X(X(x1)) & X(X(X(!x1)))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
",
"Always(LImplies(AtomicProposition(""x1""),Next(Not(AtomicProposition(""x1"")))))",G(x1 -> X(!x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = TRUE]
",
"Always(LAnd(Until(AtomicProposition(""x1""), Not(AtomicProposition(""x1""))),Eventually(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x1"")))))",G((x1 U !x1) & (F(!x1 U x1)) ),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(LOr(AtomicProposition(""x1""), AtomicProposition(""x2"")))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"Eventually(LImplies(AtomicProposition(""x1""),LOr(Next(Next(Always(Not(AtomicProposition(""x1""))))),Always(Not(AtomicProposition(""x1""))))))",F(x1->(X(X(G(!x1)))) | G(!x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"Always(Until(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")), AtomicProposition(""x3"")))",G((x1 & x2) U x3),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"Eventually(Eventually(AtomicProposition(""x1"")))",F(F(x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
",
"Eventually(LAnd(Always(LImplies(AtomicProposition(""x1""),Next(Not(AtomicProposition(""x1""))))),Always(LImplies(Not(AtomicProposition(""x1"")),Next(AtomicProposition(""x1""))))))",F(G(x1->X!x1) & G(!x1->X(x1))),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Until(AtomicProposition(""x1""), LAnd(AtomicProposition(""x2""),Next(Next(AtomicProposition(""x2"")))))",x1 U (x2 & X(X(x2))),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1"")) Or Eventually(AtomicProposition(""x2""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"Always(LOr(Always(AtomicProposition(""x1"")),Eventually(Not(AtomicProposition(""x1"")))))",G(G(x1) | F(!x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1"")) U AtomicProposition(""x2"")
Positive trace: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"LAnd(LAnd(Always(LOr(AtomicProposition(""x1""),AtomicProposition(""x2""))),Until(AtomicProposition(""x1""), AtomicProposition(""x2""))),Until(AtomicProposition(""x2""), AtomicProposition(""x1"")))",G(x1 | x2) & x1 U x2 & x2 U x1,gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"LAnd(Always(LImplies(AtomicProposition(""x1""),Next(LOr(AtomicProposition(""x2""),AtomicProposition(""X3""))))),Always(LImplies(AtomicProposition(""x1""),LAnd(Not(AtomicProposition(""x2"")),Not(AtomicProposition(""x3""))))))",G(x1 -> X(x2 | X3)) & G(x1-> (!x2 & !x3)),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"LImplies(Eventually(AtomicProposition(""x2"")),Until(Not(AtomicProposition(""x2"")), LAnd(AtomicProposition(""x1""),AtomicProposition(""x3""))))",F(x2) -> !x2 U (x1 & x3),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Not(Eventually(Not(AtomicProposition(""x1""))))",!F(!x1),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"Always(LAnd(LAnd(AtomicProposition(""x1""),Until(Always(AtomicProposition(""x2"")), AtomicProposition(""x1""))),Eventually(AtomicProposition(""x2""))))",G(x1 & (G(x2) U x1) & F(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"LAnd(Always(LAnd(AtomicProposition(""x1""),Not(AtomicProposition(""x2"")))),Eventually(AtomicProposition(""x3"")))",G(x1& !x2) & F(x3),gemini-1.5-pro,few_shot,"LTL Formula: Globally(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"LImplies(Always(Eventually(AtomicProposition(""x1""))),Eventually(Always(AtomicProposition(""x1""))))",G(F(x1)) -> F(G(x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"LImplies(LAnd(AtomicProposition(""x1""),Not(AtomicProposition(""x2""))),Eventually(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x2""))))",x1 & !x2 -> F(!x1 U x2 ),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(LAnd(AtomicProposition(""a""), AtomicProposition(""b"")))
Positive trace: [a = TRUE, b = FALSE];[a = FALSE, b = TRUE];[a = TRUE, b = TRUE]
FALSIFYING: [a = TRUE, b = FALSE];[a = FALSE, b = TRUE];[a = FALSE, b = FALSE]
",
"LImplies(LAnd(Eventually(AtomicProposition(""x1"")),Eventually(AtomicProposition(""x2""))),Always(LImplies(AtomicProposition(""x1""),LImplies(LAnd(AtomicProposition(""x2""),AtomicProposition(""x2"")),AtomicProposition(""x1"")))))",(F(x1) & F(x2)) -> G(x1 -> x2 & x2 -> x1),gemini-1.5-pro,few_shot,"LTL Formula: Release(AtomicProposition(""x1""), AtomicProposition(""x2""))
Positive trace: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"Until(Not(Always(AtomicProposition(""x1""))), Always(Not(AtomicProposition(""x1""))))",!(G(x1)) U G(!x1),gemini-1.5-pro,few_shot,"LTL Formula: Until(AtomicProposition(""x1""), AtomicProposition(""x2""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"LImplies(Eventually(AtomicProposition(""x1"")),Always(Until(AtomicProposition(""x1""), Not(AtomicProposition(""x1"")))))",F(x1) -> G(x1 U !x1),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"Always(LAnd(LImplies(AtomicProposition(""x1""),Next(Not(AtomicProposition(""x1"")))),LImplies(Not(AtomicProposition(""x1"")),Next(AtomicProposition(""x1"")))))",G((x1 -> X(!x1)) & (!x1 -> X(x1))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(LOr(AtomicProposition(""a""), AtomicProposition(""b"")))
Positive trace: [a = FALSE, b = FALSE];[a = FALSE, b = TRUE];[a = FALSE, b = FALSE]
FALSIFYING: [a = FALSE, b = FALSE];[a = FALSE, b = FALSE];[a = FALSE, b = FALSE]
",
"Always(Eventually(Next(AtomicProposition(""x1""))))",G(F(X(x1))),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"LAnd(Always(AtomicProposition(""x1"")),Always(Not(AtomicProposition(""x1""))))",G(x1) & G(!x1),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(LAnd(AtomicProposition(""x1""), AtomicProposition(""x2"")))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
",
"LImplies(Next(Next(AtomicProposition(""x1""))),Next(AtomicProposition(""x1"")))",X(X(x1))->X(x1),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(LImplies(AtomicProposition(""x1""), AtomicProposition(""x2"")))
Positive trace: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"Eventually(LAnd(AtomicProposition(""x1""),Always(Not(AtomicProposition(""x1"")))))",F(x1 & G(!x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
",
"Always(Until(Eventually(AtomicProposition(""x2"")), Next(AtomicProposition(""x1""))))",G(F(x2) U X(x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(LOr(AtomicProposition(""a""), AtomicProposition(""b"")))
Positive trace: [a = FALSE, b = FALSE];[a = TRUE, b = FALSE];[a = FALSE, b = FALSE]
FALSIFYING: [a = FALSE, b = FALSE];[a = FALSE, b = FALSE];[a = FALSE, b = FALSE]
",
"LImplies(Next(Always(AtomicProposition(""x1""))),Eventually(AtomicProposition(""x1"")))",X(G(x1)) -> F(x1),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
",
"Until(AtomicProposition(""x3""), LAnd(LOr(AtomicProposition(""x1""),Always(AtomicProposition(""x3""))),Eventually(AtomicProposition(""x2""))))",x3 U ((x1 | G(x3)) & F(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"LImplies(AtomicProposition(""x1""),Next(AtomicProposition(""x1"")))",x1 -> X(x1),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1"")) && Eventually(AtomicProposition(""x2""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"Eventually(LAnd(Always(LImplies(AtomicProposition(""x1""),LAnd(Next(AtomicProposition(""x1"")),Next(Next(Not(AtomicProposition(""x1""))))))),Always(LImplies(Not(AtomicProposition(""x1"")),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))))",F(G(x1 -> X(x1) & X(X(!x1))) & G(!x1->X(!x1) & X(X(x1)))),gemini-1.5-pro,few_shot,"LTL Formula: Always(LImplies(AtomicProposition(""x1""), Next(AtomicProposition(""x2""))))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = FALSE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE]
",
"LImplies(AtomicProposition(""x1""),Always(LAnd(Not(AtomicProposition(""x2"")),Eventually(Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x1""))))))",(x1 -> G(!x2 & F(!x1 U x1))),gemini-1.5-pro,few_shot,"LTL Formula: Globally(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Always(LAnd(Until(AtomicProposition(""x1""), Not(AtomicProposition(""x1""))),Until(Not(AtomicProposition(""x1"")), AtomicProposition(""x1""))))",G(x1 U !x1 & !x1 U x1),gemini-1.5-pro,few_shot,"LTL Formula: Always(LImplies(AtomicProposition(""x1""), AtomicProposition(""x2"")))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Eventually(LOr(LEquiv(AtomicProposition(""x1""),Next(Not(AtomicProposition(""x2"")))),Always(AtomicProposition(""x2""))))",F((x1 <-> X(!x2)) | G(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Always(LImplies(AtomicProposition(""x2""),LImplies(LAnd(Not(Eventually(AtomicProposition(""x1""))),AtomicProposition(""x3"")),Not(Eventually(AtomicProposition(""x2""))))))",G(x2 -> !F(x1) & x3 -> !F(x2)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"Eventually(Always(Until(AtomicProposition(""x1""), AtomicProposition(""x2""))))",F(G(x1 U x2)),gemini-1.5-pro,few_shot,"LTL Formula: Release(AtomicProposition(""x1""), AtomicProposition(""x2""))
Positive trace: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"LImplies(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")),LAnd(Next(AtomicProposition(""x3"")),Next(Next(Not(AtomicProposition(""x3""))))))",(x1 & x2) -> (X(x3) & X(X(!x3))),gemini-1.5-pro,few_shot,"LTL Formula: LAnd(Eventually(AtomicProposition(""x1"")), Eventually(AtomicProposition(""x2"")))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE]
",
"LAnd(LImplies(AtomicProposition(""x1""),Next(AtomicProposition(""x1""))),LImplies(Next(AtomicProposition(""x1"")),Next(Next(AtomicProposition(""x1"")))))",(x1 -> X(x1)) & (X(x1) -> X(X(x1))),gemini-1.5-pro,few_shot,"LTL Formula: Globally(LImplies(AtomicProposition(""x1""), Next(AtomicProposition(""x2""))))
Positive trace: [x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE]
",
"LImplies(AtomicProposition(""x1""),Eventually(Until(AtomicProposition(""x2""), Not(AtomicProposition(""x1"")))))",x1 -> F(x2 U !x1),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"LImplies(Next(Next(Next(AtomicProposition(""x1"")))),LAnd(Eventually(Not(AtomicProposition(""x2""))),AtomicProposition(""x3"")))",X(X(X(x1))) -> (F(!x2) & x3),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"LAnd(Always(Until(AtomicProposition(""x1""), AtomicProposition(""x2""))),Always(Not(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2"")))))",G(x1 U x2) & G(!(x1 & x2)),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
"Always(Eventually(Next(Next(Next(AtomicProposition(""x1""))))))",G(F(X(X(X(x1))))),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"Always(LAnd(LImplies(AtomicProposition(""x1""),Not(AtomicProposition(""x2""))),LImplies(AtomicProposition(""x2""),Not(AtomicProposition(""x1"")))))",G((x1 -> ! x2) & (x2 -> ! x1)),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""x1""))
Positive trace: [x1 = FALSE];[x1 = TRUE]
FALSIFYING: [x1 = FALSE];[x1 = FALSE]
",
"Always(LImplies(Next(Next(Next(AtomicProposition(""x1"")))),AtomicProposition(""x2"")))",G(X(X(X(x1))) -> x2),gemini-1.5-pro,few_shot,"LTL Formula: Eventually(AtomicProposition(""a""))
Positive trace: [a = FALSE];[a = TRUE]
FALSIFYING: [a = FALSE];[a = FALSE]
",
"Eventually(Always(Eventually(AtomicProposition(""x1""))))",F(G(F(x1))),gemini-1.5-pro,few_shot,"LTL Formula: Always(AtomicProposition(""x1""))
Positive trace: [x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
FALSIFYING: [x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = TRUE];[x1 = TRUE, x2 = FALSE]
",
