Model,Approach,LTL Formula,AST,Trace,Ground Truth,Raw Response,LLM Response,Initial Prediction,Refined Prediction
gemini-2.5-flash,zero_shot_self_refine,G(x1 -> F(x2)),"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: UNKNOWN
Refined: UNKNOWN",,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,G!(x1 & x2),"Always(Not(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Positive,"Initial: UNKNOWN
Refined: UNKNOWN",,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,G!(x1 & x2),"Always(Not(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE
Refined: NEGATIVE",Negative,NEGATIVE,NEGATIVE
gemini-2.5-flash,zero_shot_self_refine,G!(x1 & (x2 | x1)),"Always(Not(LAnd(AtomicProposition(""x1""),LOr(AtomicProposition(""x2""),AtomicProposition(""x1"")))))","[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,G!(x1 & x2),"Always(Not(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Negative,"Initial: NEGATIVE
Refined: NEGATIVE",Negative,NEGATIVE,NEGATIVE
gemini-2.5-flash,zero_shot_self_refine,G!(x1 & (x2 | x1)),"Always(Not(LAnd(AtomicProposition(""x1""),LOr(AtomicProposition(""x2""),AtomicProposition(""x1"")))))","[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: NEGATIVE
Refined: NEGATIVE",Negative,NEGATIVE,NEGATIVE
gemini-2.5-flash,zero_shot_self_refine,G!(x1 & (x2 | x3 | x4)),"Always(Not(LAnd(AtomicProposition(""x1""),LOr(LOr(AtomicProposition(""x2""),AtomicProposition(""x3"")),AtomicProposition(""x4"")))))","[x1 = TRUE, x2 = FALSE, x3 = FALSE, x4 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = FALSE, x4 = FALSE];...",Positive,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,G!(x1 & (x2 | x3 | x4)),"Always(Not(LAnd(AtomicProposition(""x1""),LOr(LOr(AtomicProposition(""x2""),AtomicProposition(""x3"")),AtomicProposition(""x4"")))))","[x1 = TRUE, x2 = TRUE, x3 = FALSE, x4 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = FALSE, x4 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = FALSE, x4 = FALSE];...",Negative,"Initial: NEGATIVE
Refined: NEGATIVE",Negative,NEGATIVE,NEGATIVE
gemini-2.5-flash,zero_shot_self_refine,G!(x1 & x2),"Always(Not(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Positive,"Initial: UNKNOWN
Refined: UNKNOWN",,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,G!(x1 & x2),"Always(Not(LAnd(AtomicProposition(""x1""),AtomicProposition(""x2""))))","[x1 = TRUE, x2 = FALSE];[x1 = TRUE, x2 = FALSE];...",Positive,"Initial: UNKNOWN
Refined: UNKNOWN",,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,r & !X(b),"LAnd(AtomicProposition(""r""),Not(Next(AtomicProposition(""b""))))","[b = FALSE, r = TRUE];[b = FALSE, r = TRUE];...",Positive,"Initial: POSITIVE
Refined: POSITIVE",Positive,POSITIVE,POSITIVE
gemini-2.5-flash,zero_shot_self_refine,(r U b) & G(r),"LAnd(Until(AtomicProposition(""r""), AtomicProposition(""b"")),Always(AtomicProposition(""r"")))","[b = TRUE, r = FALSE];[b = FALSE, r = TRUE];[b = FALSE, r = TRUE];...",Negative,"Initial: NEGATIVE
Refined: NEGATIVE",Negative,NEGATIVE,NEGATIVE
gemini-2.5-flash,zero_shot_self_refine,r & !X(b),"LAnd(AtomicProposition(""r""),Not(Next(AtomicProposition(""b""))))","[b = FALSE, r = FALSE];[b = FALSE, r = FALSE];...",Negative,"Initial: NEGATIVE
Refined: NEGATIVE",Negative,NEGATIVE,NEGATIVE
gemini-2.5-flash,zero_shot_self_refine,(r U b) & G(r),"LAnd(Until(AtomicProposition(""r""), AtomicProposition(""b"")),Always(AtomicProposition(""r"")))","[b = TRUE, r = TRUE];[b = FALSE, r = TRUE];[b = FALSE, r = TRUE];...",Positive,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,F(x1 -> F(!x1)),"Eventually(LImplies(AtomicProposition(""x1""),Eventually(Not(AtomicProposition(""x1"")))))",[x1 = TRUE];[x1 = FALSE];...,Positive,"Initial: POSITIVE
Refined: POSITIVE",Positive,POSITIVE,POSITIVE
gemini-2.5-flash,zero_shot_self_refine,x1 -> X(x2 U (x3 & x4)),"LImplies(AtomicProposition(""x1""),Next(Until(AtomicProposition(""x2""), LAnd(AtomicProposition(""x3""),AtomicProposition(""x4"")))))","[x1 = FALSE, x2 = FALSE, x3 = FALSE, x4 = FALSE];[x1 = FALSE, x2 = FALSE, x3 = FALSE, x4 = FALSE];...",Positive,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,!p U (p U (!p U (p U G(!p)))),"Until(Not(AtomicProposition(""p"")), Until(AtomicProposition(""p""), Until(Not(AtomicProposition(""p"")), Until(AtomicProposition(""p""), Always(Not(AtomicProposition(""p"")))))))",[p = TRUE];[p = TRUE];...,Negative,"Initial: NEGATIVE
Refined: UNKNOWN",,NEGATIVE,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,F(x1 -> F(!x1)),"Eventually(LImplies(AtomicProposition(""x1""),Eventually(Not(AtomicProposition(""x1"")))))",[x1 = TRUE];[x1 = TRUE];...,Negative,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,r & !X(b),"LAnd(AtomicProposition(""r""),Not(Next(AtomicProposition(""b""))))","[b = FALSE, r = TRUE];[b = FALSE, r = TRUE];...",Positive,"Initial: POSITIVE
Refined: POSITIVE",Positive,POSITIVE,POSITIVE
gemini-2.5-flash,zero_shot_self_refine,x1 -> X(x2 U (x3 & x4)),"LImplies(AtomicProposition(""x1""),Next(Until(AtomicProposition(""x2""), LAnd(AtomicProposition(""x3""),AtomicProposition(""x4"")))))","[x1 = TRUE, x2 = FALSE, x3 = FALSE, x4 = FALSE];[x1 = TRUE, x2 = FALSE, x3 = FALSE, x4 = FALSE];...",Negative,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,(r U b) & G(r),"LAnd(Until(AtomicProposition(""r""), AtomicProposition(""b"")),Always(AtomicProposition(""r"")))","[b = TRUE, r = TRUE];[b = FALSE, r = TRUE];[b = FALSE, r = TRUE];...",Positive,"Initial: UNKNOWN
Refined: UNKNOWN",,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,(r U b) & G(r),"LAnd(Until(AtomicProposition(""r""), AtomicProposition(""b"")),Always(AtomicProposition(""r"")))","[b = TRUE, r = FALSE];[b = FALSE, r = TRUE];[b = FALSE, r = TRUE];...",Negative,"Initial: NEGATIVE
Refined: NEGATIVE",Negative,NEGATIVE,NEGATIVE
gemini-2.5-flash,zero_shot_self_refine,r & !X(b),"LAnd(AtomicProposition(""r""),Not(Next(AtomicProposition(""b""))))","[b = FALSE, r = FALSE];[b = FALSE, r = FALSE];...",Negative,"Initial: NEGATIVE
Refined: NEGATIVE",Negative,NEGATIVE,NEGATIVE
gemini-2.5-flash,zero_shot_self_refine,G(r -> X(!r & X(r))),"Always(LImplies(AtomicProposition(""r""),Next(LAnd(Not(AtomicProposition(""r"")),Next(AtomicProposition(""r""))))))",[r = TRUE];[r = FALSE];[r = FALSE];...,Negative,"Initial: NEGATIVE
Refined: NEGATIVE",Negative,NEGATIVE,NEGATIVE
gemini-2.5-flash,zero_shot_self_refine,!p U (p U (!p U (p U G(!p)))),"Until(Not(AtomicProposition(""p"")), Until(AtomicProposition(""p""), Until(Not(AtomicProposition(""p"")), Until(AtomicProposition(""p""), Always(Not(AtomicProposition(""p"")))))))",[p = TRUE];[p = FALSE];[p = FALSE];...,Positive,"Initial: UNKNOWN
Refined: The evaluation proceeds as follows:

The formula is `Until(Not(AtomicProposition(""p"")), Until(AtomicProposition(""p""), Until(Not(AtomicProposition(""p"")), Until(AtomicProposition(""p""), Always(Not(AtomicProposition(""p"")))))))`
Let's denote:
- `P = AtomicProposition(""p"")`
- `NotP = Not(P)`
- `F_Always = Always(NotP)`
- `F_Until_1 = Until(P, F_Always)`
- `F_Until_2 = Until(NotP, F_Until_1)`
- `F_Until_3 = Until(P, F_Until_2)`
- `formulaToFind = Until(NotP, F_Until_3)`

The trace is `traceGivenAsInput = [[('p', True)], [('p', False)], [('p', False)], []]`

We need to evaluate `evalFormula(formulaToFind, traceGivenAsInput, 0)`.

1.  **Evaluate `F_Always = Always(NotP)` at various positions:**
    *   `evalFormula(F_Always, t, 0)`:
        *   `i=0`: `evalFormula(NotP, t, 0)`:
            *   `evalFormula(P, t, 0)` is `Some(True)`.
            *   So, `evalFormula(NotP, t, 0)` is `Some(False)`.
        *   Since `eval_result` (`Some(False)`) is `Some` and `not eval_result.value`, `Always` short-circuits and returns `Some(False)`.
    *   `evalFormula(F_Always, t, 1)`:
        *   `i=1`: `evalFormula(NotP, t, 1)` is `Some(True)`.
        *   `i=2`: `evalFormula(NotP, t, 2)` is `Some(True)`.
        *   `i=3`: `evalFormula(NotP, t, 3)`:
            *   `evalFormula(P, t, 3)` (for state `[]`) is `ReallyNone()`.
            *   So, `evalFormula(NotP, t, 3)` is `ReallyNone()`.
        *   Since `eval_result` (`ReallyNone()`) is `ReallyNone()`, `Always` returns `ReallyNone()`.
    *   `evalFormula(F_Always, t, 2)`: Will return `ReallyNone()` due to `i=3`.
    *   `evalFormula(F_Always, t, 3)`: Will return `ReallyNone()` due to `i=3`.

2.  **Evaluate `F_Until_1 = Until(P, F_Always)` at `pos=0`:**
    The definition of `Until(a, b)` requires finding an `i >= pos` where `b` is true, and `a` is true for all `j` from `pos` to `i-1`. If `evalFormula` for `a` or `b` at any point returns `ReallyNone()`, the `Until` formula returns `ReallyNone()`.
    *   Check for `i=0`: Is `evalFormula(F_Always, t, 0)` `Some(True)`?
        No, it's `Some(False)` (from step 1). `foundB` remains `False`.
    *   Check for `i=1`: Is `evalFormula(F_Always, t, 1)` `Some(True)`?
        No, it's `ReallyNone()` (from step 1).
        Since `eval_result` is `ReallyNone()`, `F_Until_1` immediately returns `ReallyNone()`.

3.  **Evaluate `F_Until_2 = Until(NotP, F_Until_1)` at `pos=0`:**
    *   Check for `i=0`: Is `evalFormula(F_Until_1, t, 0)` `Some(True)`?
        No, it's `ReallyNone()` (from step 2).
        Since `eval_result` is `ReallyNone()`, `F_Until_2` immediately returns `ReallyNone()`.

4.  **Evaluate `F_Until_3 = Until(P, F_Until_2)` at `pos=0`:**
    *   Check for `i=0`: Is `evalFormula(F_Until_2, t, 0)` `Some(True)`?
        No, it's `ReallyNone()` (from step 3).
        Since `eval_result` is `ReallyNone()`, `F_Until_3` immediately returns `ReallyNone()`.

5.  **Evaluate `formulaToFind = Until(NotP, F_Until_3)` at `pos=0`:**
    *   Check for `i=0`: Is `evalFormula(F_Until_3, t, 0)` `Some(True)`?
        No, it's `ReallyNone()` (from step 4).
        Since `eval_result` is `ReallyNone()`, `formulaToFind` immediately returns `ReallyNone()`.

The final result is `ReallyNone()`.

UNKNOWN",,UNKNOWN,THE
gemini-2.5-flash,zero_shot_self_refine,G(!r),"Always(Not(AtomicProposition(""r"")))",[r = FALSE];[r = FALSE];...,Positive,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,G(r -> X(!r & X(r))),"Always(LImplies(AtomicProposition(""r""),Next(LAnd(Not(AtomicProposition(""r"")),Next(AtomicProposition(""r""))))))",[r = TRUE];[r = FALSE];...,Positive,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,G(!r),"Always(Not(AtomicProposition(""r"")))",[r = TRUE];[r = FALSE];[r = FALSE];...,Negative,"Initial: NEGATIVE
Refined: NEGATIVE",Negative,NEGATIVE,NEGATIVE
gemini-2.5-flash,zero_shot_self_refine,(!x1) U (x1 & X(G(!x1))),"Until(Not(AtomicProposition(""x1"")), LAnd(AtomicProposition(""x1""),Next(Always(Not(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = TRUE];...,Negative,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,(!x1) U (x1 & X(G(!x1))),"Until(Not(AtomicProposition(""x1"")), LAnd(AtomicProposition(""x1""),Next(Always(Not(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = FALSE];[x1 = FALSE];...,Positive,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,G(x1-> F(x2)),"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Positive,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,G(x1 -> X(!x1) & X(X(x1))),"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = FALSE];...,Positive,"Initial: UNKNOWN
Refined: UNKNOWN",,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,G(x1-> F(x2)),"Always(LImplies(AtomicProposition(""x1""),Eventually(AtomicProposition(""x2""))))","[x1 = TRUE, x2 = TRUE];[x1 = TRUE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];[x1 = FALSE, x2 = FALSE];...",Negative,"Initial: UNKNOWN
Refined: UNKNOWN",UNKNOWN,UNKNOWN,UNKNOWN
gemini-2.5-flash,zero_shot_self_refine,G(x1 -> X(!x1) & X(X(x1))),"Always(LImplies(AtomicProposition(""x1""),LAnd(Next(Not(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))",[x1 = TRUE];[x1 = FALSE];[x1 = FALSE];...,Negative,"Initial: ```python
from dataclasses import dataclass
from typing import *

class Formula:
    pass

@dataclass
class AtomicProposition(Formula):
    name : str

@dataclass
class Literal(Formula):
    name : str

@dataclass
class LNot(Formula):
    Formula: Formula

@dataclass
class LAnd(Formula):
    left: Formula
    right: Formula

@dataclass
class LOr(Formula):
    left: Formula
    right: Formula

@dataclass
class LImplies(Formula):
    left: Formula
    right: Formula

@dataclass
class LEquiv(Formula):
    left: Formula
    right: Formula    

@dataclass
class Since(Formula):
    a : Formula
    b : Formula

@dataclass
class Until(Formula):
    a : Formula
    b : Formula    

@dataclass
class Next(Formula):
    Formula: Formula  

@dataclass
class Always(Formula):
    Formula: Formula

@dataclass
class Eventually(Formula):
    Formula: Formula

@dataclass
class Once(Formula):
    Formula: Formula

@dataclass
class Historically(Formula):
    Formula: Formula

@dataclass
class Yesterday(Formula):
    Formula: Formula


FormulaType = Union[AtomicProposition, Literal, LNot, LAnd, LOr, LImplies, LEquiv, Since, Until, Next, Always, Eventually, Once, Historically, Yesterday]    

type varToValMapping = tuple[str, bool]
type state = list[varToValMapping]
type trace = list[state]

class OptionType:
    pass

@dataclass
class ReallyNone(OptionType):
    pass

@dataclass
class Some(OptionType):
    value: bool

myOptionType = Union[ReallyNone, Some]  

def isPropositionTrueInTracePosition(p : AtomicProposition, t: trace, pos: int) -> myOptionType:
    if pos < 0 or pos >= len(t):
        return ReallyNone()
    state_at_pos = t[pos]
    for var, val in state_at_pos:
        if var == p.name:
            return Some(val)
    return ReallyNone()

def evalFormula(f : Formula, t: trace, pos: int) -> myOptionType:
    match f:
        case AtomicProposition(name):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            return isPropositionTrueInTracePosition(f, t, pos)
        case Literal(name):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            if name == ""True"":
                return Some(True)
            elif name == ""False"":
                return Some(False)
            else:
                return ReallyNone()
        case LNot(inner):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            inner_eval = evalFormula(inner, t, pos)
            match inner_eval:
                case Some(val):
                    return Some(not val)
                case ReallyNone():
                    return ReallyNone()
        case LAnd(left, right):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            left_eval = evalFormula(left, t, pos)
            right_eval = evalFormula(right, t, pos)
            match left_eval, right_eval:
                case (Some(lval), Some(rval)):
                    return Some(lval and rval)
                case (ReallyNone(), _):
                    return ReallyNone()
                case (_, ReallyNone()):
                    return ReallyNone()
        case LOr(left, right):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            left_eval = evalFormula(left, t, pos)
            right_eval = evalFormula(right, t, pos)
            match left_eval, right_eval:
                case (Some(lval), Some(rval)):
                    return Some(lval or rval)
                case (ReallyNone(), _):
                    return ReallyNone()
                case (_, ReallyNone()):
                    return ReallyNone()
        case LImplies(left, right):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            left_eval = evalFormula(left, t, pos)
            right_eval = evalFormula(right, t, pos)
            match left_eval, right_eval:
                case (Some(lval), Some(rval)):
                    return Some((not lval) or rval)
                case (ReallyNone(), _):
                    return ReallyNone()
                case (_, ReallyNone()):
                    return ReallyNone()
        case LEquiv(left, right):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            left_eval = evalFormula(left, t, pos)
            right_eval = evalFormula(right, t, pos)
            match left_eval, right_eval:
                case (Some(lval), Some(rval)):
                    return Some(lval == rval)
                case (ReallyNone(), _):
                    return ReallyNone()
                case (_, ReallyNone()):
                    return ReallyNone()
        case Since(a, b):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            foundB = False
            i = pos
            while i >= 0 :
                eval_result = evalFormula(b, t, i)
                if isinstance(eval_result, ReallyNone):
                    return ReallyNone()
                if isinstance(eval_result, Some) and eval_result.value:
                    foundB = True
                    break
                i -= 1
            if not foundB:
                return Some(False)
            j = i + 1
            while j <= pos:  
                eval_result = evalFormula(a, t, j)
                if isinstance(eval_result, ReallyNone):
                    return ReallyNone()
                if isinstance(eval_result, Some) and not eval_result.value:
                    return Some(False)
                j += 1      
            return Some(True)    
        case Until(a, b):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            foundB = False
            i = pos
            while i < len(t) :
                eval_result = evalFormula(b, t, i)
                if isinstance(eval_result, ReallyNone):
                    return ReallyNone()
                if isinstance(eval_result, Some) and eval_result.value:
                    foundB = True
                    break
                i += 1
            if not foundB:
                return Some(False)
            j = pos
            while j < i:  
                eval_result = evalFormula(a, t, j)
                if isinstance(eval_result, ReallyNone):
                    return ReallyNone()
                if isinstance(eval_result, Some) and not eval_result.value:
                    return Some(False)
                j += 1      
            return Some(True)    

        case Next(inner):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            if pos + 1 < len(t):
                return evalFormula(inner, t, pos + 1)
            else:
                return ReallyNone()
        case Always(inner):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            for i in range(pos, len(t)):
                eval_result = evalFormula(inner, t, i)
                if isinstance(eval_result, ReallyNone):
                    return ReallyNone()
                if isinstance(eval_result, Some) and not eval_result.value:
                    return Some(False)
            return Some(True)
        case Eventually(inner):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            for i in range(pos, len(t)):
                eval_result = evalFormula(inner, t, i)
                if isinstance(eval_result, ReallyNone):
                    return ReallyNone()
                if isinstance(eval_result, Some) and eval_result.value:
                    return Some(True)
            return Some(False)
        case Once(inner):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            for i in range(0, pos+1):
                eval_result = evalFormula(inner, t, i)
                if isinstance(eval_result, ReallyNone):
                    return ReallyNone()
                if isinstance(eval_result, Some) and eval_result.value:
                    return Some(True)
            return Some(False)
        case Historically(inner):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            for i in range(0, pos+1):
                eval_result = evalFormula(inner, t, i)
                if isinstance(eval_result, ReallyNone):
                    return ReallyNone()
                if isinstance(eval_result, Some) and not eval_result.value:
                    return Some(False)
            return Some(True)
        case Yesterday(inner):
            if pos < 0 or pos >= len(t):
                return ReallyNone()
            if pos >= 1:
                return evalFormula(inner, t, pos - 1)
            else:
                return Some(False)
        case _:
            return ReallyNone()

# Define the formula and trace
formulaToFind = Always(LImplies(AtomicProposition(""x1""),LAnd(Next(LNot(AtomicProposition(""x1""))),Next(Next(AtomicProposition(""x1""))))))
traceGivenAsInput = [[('x1', True)], [('x1', False)], [('x1', False)], []]

# Evaluate the formula
result = evalFormula(formulaToFind, traceGivenAsInput, 0)

# Print the result
match result:
    case Some(True): print(""POSITIVE"")
    case Some(False): print(""NEGATIVE"")
    case _: print(""UNKNOWN"")
```
Refined: NEGATIVE",Negative,UNKNOWN,NEGATIVE
